seed;score;water scale;water coverage;elevation type
3806711608;-0.00206119;0.75;2;island
3806711608;-0.00206119;0.75;3;island
391411348;-0.00208974;0.5;0.75;island
2100120949;-0.00210482;0.25;0.333333;2.0
1337594374;-0.00213867;0.166667;0.25;2.0
1337594374;-0.00213867;0.166667;0.333333;2.0
3531375071;-0.00228846;6;1;1.1
3531375071;-0.00228846;6;1.5;1.1
3531375071;-0.00228846;6;0.5;1.1
3531375071;-0.00228846;6;0.333333;1.1
3531375071;-0.00228846;6;0.75;1.1
3531375071;-0.00228846;6;0.166667;1.1
3531375071;-0.00228846;4;3;island
3531375071;-0.00228846;4;1.5;1.1
3531375071;-0.00228846;6;0.25;1.1
3531375071;-0.00228846;6;1.33333;1.1
3531375071;-0.00228846;6;4;1.1
3531375071;-0.00228846;6;6;island
3531375071;-0.00228846;4;4;island
3531375071;-0.00228846;6;1.5;island
3531375071;-0.00228846;6;1.33333;island
3531375071;-0.00228846;6;1;island
3531375071;-0.00228846;6;4;island
3531375071;-0.00228846;4;2;island
3531375071;-0.00228846;6;0.25;island
3531375071;-0.00228846;6;0.5;island
3531375071;-0.00228846;6;0.333333;island
3531375071;-0.00228846;4;1.5;island
3531375071;-0.00228846;4;1;1.1
3531375071;-0.00228846;4;0.75;1.1
3531375071;-0.00228846;6;0.166667;island
3531375071;-0.00228846;6;0.75;island
3531375071;-0.00228846;4;6;island
3531375071;-0.00228846;6;6;1.1
3531375071;-0.00228846;4;0.166667;1.1
3531375071;-0.00228846;3;4;island
3531375071;-0.00228846;3;0.5;1.1
3531375071;-0.00228846;3;6;island
3531375071;-0.00228846;4;0.333333;1.1
3531375071;-0.00228846;4;0.25;1.1
3531375071;-0.00228846;4;0.75;island
3531375071;-0.00228846;3;1.5;island
3531375071;-0.00228846;3;2;island
3531375071;-0.00228846;3;0.75;island
3531375071;-0.00228846;4;0.5;island
3531375071;-0.00228846;3;1;island
3531375071;-0.00228846;4;1;island
3531375071;-0.00228846;3;3;island
3531375071;-0.00228846;4;1.33333;1.1
3531375071;-0.00228846;4;0.333333;island
3531375071;-0.00228846;4;0.166667;island
3531375071;-0.00228846;3;0.25;1.1
3531375071;-0.00228846;2;0.5;1.1
3531375071;-0.00228846;3;0.333333;1.1
3531375071;-0.00228846;3;0.5;island
3531375071;-0.00228846;4;0.25;island
3531375071;-0.00228846;2;4;island
3531375071;-0.00228846;2;1.33333;island
3531375071;-0.00228846;2;0.333333;1.1
3531375071;-0.00228846;2;1.5;island
3531375071;-0.00228846;2;0.75;island
3531375071;-0.00228846;2;1;island
3531375071;-0.00228846;2;6;island
3531375071;-0.00228846;2;0.25;1.1
3531375071;-0.00228846;4;1.33333;island
3531375071;-0.00228846;4;0.5;1.1
3531375071;-0.00228846;1.5;1.33333;island
3531375071;-0.00228846;3;0.333333;island
3531375071;-0.00228846;2;0.25;island
3531375071;-0.00228846;2;0.333333;island
3531375071;-0.00228846;2;0.5;island
3531375071;-0.00228846;1.5;1.5;island
3531375071;-0.00228846;3;0.25;island
3531375071;-0.00228846;1.5;0.166667;1.1
3531375071;-0.00228846;1.5;1;island
3531375071;-0.00228846;1.5;0.333333;1.1
3531375071;-0.00228846;1.33333;2;island
3531375071;-0.00228846;1.5;0.75;island
3531375071;-0.00228846;1.33333;0.5;1.1
3531375071;-0.00228846;1.33333;3;island
3531375071;-0.00228846;1.5;0.5;1.1
3531375071;-0.00228846;1.5;2;island
3531375071;-0.00228846;1.33333;1.33333;island
3531375071;-0.00228846;1.33333;0.166667;1.1
3531375071;-0.00228846;1.5;0.5;island
3531375071;-0.00228846;1.5;0.166667;island
3531375071;-0.00228846;1.5;0.333333;island
3531375071;-0.00228846;1.33333;1.5;island
3531375071;-0.00228846;1.33333;0.25;1.1
3531375071;-0.00228846;1.33333;0.166667;island
3531375071;-0.00228846;1.33333;0.25;island
3531375071;-0.00228846;1.33333;0.333333;island
3531375071;-0.00228846;1;0.166667;1.1
3531375071;-0.00228846;0.75;0.5;1.1
3531375071;-0.00228846;1;0.25;1.1
3531375071;-0.00228846;1;0.5;1.1
3531375071;-0.00228846;1.33333;0.5;island
3531375071;-0.00228846;1.33333;0.333333;1.1
3531375071;-0.00228846;0.5;0.25;1.1
3531375071;-0.00228846;3;1.33333;island
3531375071;-0.00228846;6;3;1.1
3531375071;-0.00228846;6;2;1.1
3531375071;-0.00228846;0.5;0.166667;1.1
3531375071;-0.00228846;0.75;0.166667;1.1
3531375071;-0.00228846;2;2;island
3531375071;-0.00228846;2;3;island
3531375071;-0.00228846;1.5;0.25;1.1
3531375071;-0.00228846;6;3;island
3531375071;-0.00228846;6;2;island
3531375071;-0.00228846;2;0.166667;1.1
3531375071;-0.00228846;3;0.166667;1.1
3531375071;-0.00228846;0.75;0.333333;1.1
3531375071;-0.00228846;2;0.166667;island
3531375071;-0.00228846;1.5;0.25;island
3531375071;-0.00228846;1.5;3;island
3531375071;-0.00228846;1.33333;1;island
3531375071;-0.00228846;1.33333;0.75;island
3531375071;-0.00228846;1;0.333333;1.1
3531375071;-0.00228846;3;0.166667;island
3531375071;-0.00228846;0.75;0.25;1.1
29768401;-0.00229168;0.166667;0.333333;2.0
1275337139;-0.00241089;1;6;2.0
2535108063;-0.00244391;0.25;0.5;2.0
1050798733;-0.00260371;0.5;0.333333;island
1050798733;-0.00260371;0.5;0.75;island
1050798733;-0.00260371;0.5;0.5;island
1050798733;-0.00260371;0.5;0.166667;island
1050798733;-0.00260371;0.5;0.25;island
1050798733;-0.00260371;0.5;1;island
2848448102;-0.0027262;0.5;6;island
883580463;-0.00283289;0.25;0.5;2.0
2348621659;-0.00285989;0.25;0.166667;1.1
233405059;-0.00298554;0.5;6;island
233405059;-0.00298554;0.5;4;island
1050798733;-0.00307953;0.5;1.33333;island
2968473568;-0.00311226;0.166667;0.25;2.0
2831624145;-0.0031212;0.75;0.25;2.0
247538164;-0.00318789;6;6;2.0
247538164;-0.00318789;6;1;2.0
247538164;-0.00318789;6;1.5;2.0
247538164;-0.00318789;6;2;2.0
247538164;-0.00318789;6;4;2.0
247538164;-0.00318789;6;0.75;2.0
247538164;-0.00318789;6;1.33333;2.0
247538164;-0.00318789;6;3;2.0
247538164;-0.00318789;6;0.5;2.0
247538164;-0.00318789;6;0.333333;2.0
247538164;-0.00318789;4;4;2.0
247538164;-0.00318789;4;6;2.0
247538164;-0.00318789;6;0.166667;2.0
247538164;-0.00318789;4;2;2.0
247538164;-0.00318789;4;1.33333;2.0
247538164;-0.00318789;4;1.5;2.0
247538164;-0.00318789;4;3;2.0
247538164;-0.00318789;6;0.25;2.0
247538164;-0.00318789;4;0.5;2.0
247538164;-0.00318789;3;1.5;2.0
247538164;-0.00318789;4;0.25;2.0
247538164;-0.00318789;4;0.166667;2.0
247538164;-0.00318789;3;6;2.0
247538164;-0.00318789;4;0.333333;2.0
247538164;-0.00318789;4;0.75;2.0
247538164;-0.00318789;3;1.33333;2.0
247538164;-0.00318789;3;2;2.0
247538164;-0.00318789;3;3;2.0
247538164;-0.00318789;3;0.75;2.0
247538164;-0.00318789;3;0.5;2.0
247538164;-0.00318789;3;0.333333;2.0
247538164;-0.00318789;3;1;2.0
247538164;-0.00318789;3;4;2.0
247538164;-0.00318789;4;1;2.0
247538164;-0.00318789;2;2;2.0
247538164;-0.00318789;2;1;2.0
247538164;-0.00318789;2;1.5;2.0
247538164;-0.00318789;2;3;2.0
247538164;-0.00318789;2;6;2.0
247538164;-0.00318789;2;0.333333;2.0
247538164;-0.00318789;2;0.5;2.0
247538164;-0.00318789;2;0.75;2.0
247538164;-0.00318789;2;0.166667;2.0
247538164;-0.00318789;1.5;6;2.0
247538164;-0.00318789;1.5;0.333333;2.0
247538164;-0.00318789;2;0.25;2.0
247538164;-0.00318789;2;1.33333;2.0
247538164;-0.00318789;2;4;2.0
247538164;-0.00318789;1.5;1.5;2.0
247538164;-0.00318789;1.5;2;2.0
247538164;-0.00318789;1.5;1;2.0
247538164;-0.00318789;1.5;0.5;2.0
247538164;-0.00318789;1.5;0.75;2.0
247538164;-0.00318789;1.5;1.33333;2.0
247538164;-0.00318789;1.5;3;2.0
247538164;-0.00318789;1.33333;4;2.0
247538164;-0.00318789;1.33333;6;2.0
247538164;-0.00318789;1.5;0.166667;2.0
247538164;-0.00318789;1.33333;2;2.0
247538164;-0.00318789;1.33333;1;2.0
247538164;-0.00318789;1.33333;1.5;2.0
247538164;-0.00318789;1.33333;3;2.0
247538164;-0.00318789;1.5;0.25;2.0
247538164;-0.00318789;1.5;4;2.0
247538164;-0.00318789;3;0.166667;2.0
247538164;-0.00318789;1.33333;0.5;2.0
247538164;-0.00318789;1.33333;0.25;2.0
247538164;-0.00318789;1;6;2.0
247538164;-0.00318789;1.33333;0.166667;2.0
247538164;-0.00318789;1.33333;0.333333;2.0
247538164;-0.00318789;1.33333;0.75;2.0
247538164;-0.00318789;1;1.33333;2.0
247538164;-0.00318789;1;2;2.0
247538164;-0.00318789;1;3;2.0
247538164;-0.00318789;1;0.333333;2.0
247538164;-0.00318789;1;0.75;2.0
247538164;-0.00318789;1;0.5;2.0
247538164;-0.00318789;1;1;2.0
247538164;-0.00318789;1;4;2.0
247538164;-0.00318789;1.33333;1.33333;2.0
247538164;-0.00318789;0.5;0.166667;2.0
247538164;-0.00318789;1;0.166667;2.0
247538164;-0.00318789;1;0.25;2.0
247538164;-0.00318789;1;1.5;2.0
247538164;-0.00318789;3;0.25;2.0
4072667382;-0.0034405;0.25;0.5;2.0
4074394398;-0.00371474;0.5;0.333333;2.0
1684796901;-0.00381565;0.25;0.5;2.0
4035837966;-0.00385422;0.166667;0.25;2.0
3601170421;-0.00387275;0.25;0.333333;2.0
300173248;-0.0038743;0.75;1.33333;island
300173248;-0.0038743;0.75;1.5;island
300173248;-0.0038743;0.75;2;island
300173248;-0.0038743;0.75;3;island
300173248;-0.0038743;0.75;4;island
300173248;-0.0038743;0.75;6;island
3697068234;-0.00394064;0.75;2;island
3523164540;-0.00395864;0.25;0.333333;2.0
3523164540;-0.00395864;0.5;0.166667;2.0
3523164540;-0.00395864;0.333333;0.333333;2.0
3523164540;-0.00395864;0.5;0.166667;1.1
3523164540;-0.00395864;0.333333;0.25;2.0
3523164540;-0.00395864;0.25;0.25;2.0
3523164540;-0.00395864;0.25;0.166667;2.0
3523164540;-0.00395864;0.333333;0.166667;2.0
3006938758;-0.00409251;0.75;1;2.0
2608224811;-0.00419068;0.75;0.166667;1.1
4153461849;-0.00472569;0.5;4;island
36636981;-0.0047915;0.75;1;island
1730466305;-0.00481278;0.5;3;island
1730466305;-0.00481278;0.5;6;island
1730466305;-0.00481278;0.5;4;island
4154302180;-0.00495178;0.5;2;island
2189964713;-0.00512457;0.25;0.333333;2.0
533732081;-0.00514132;0.333333;0.166667;1.1
2322818915;-0.00518525;0.166667;0.333333;2.0
2322818915;-0.00518525;0.166667;0.25;2.0
1483059620;-0.00530154;0.333333;0.333333;1.1
1041798444;-0.00566161;0.25;0.5;2.0
3847317515;-0.00567305;0.166667;0.5;2.0
2107113257;-0.00574398;0.75;0.166667;2.0
2849599306;-0.00578499;0.5;0.25;1.1
626819601;-0.00611055;1;3;2.0
626819601;-0.00611055;1;4;2.0
3733484428;-0.00619835;0.333333;0.5;2.0
2384627142;-0.00620151;0.333333;1;2.0
3450147475;-0.00637621;0.333333;0.25;2.0
3450147475;-0.00637621;0.333333;0.166667;2.0
3310188294;-0.00658798;0.5;0.25;1.1
65225019;-0.00679207;0.5;0.5;1.1
65225019;-0.00679207;0.5;0.75;1.1
1792006706;-0.006917;0.5;0.5;1.1
1041798444;-0.00707829;0.25;0.166667;2.0
1041798444;-0.00707829;0.25;0.25;2.0
65225019;-0.00739622;0.333333;0.25;1.1
1275337139;-0.00741088;0.333333;0.166667;2.0
1275337139;-0.00741088;0.5;0.25;2.0
247538164;-0.00752121;0.75;0.166667;2.0
2893328200;-0.00765592;0.5;1.5;island
2893328200;-0.00765592;0.5;1;island
2893328200;-0.00765592;0.5;0.75;island
2893328200;-0.00765592;0.5;1.33333;island
2893328200;-0.00765592;0.5;2;island
65225019;-0.00772953;6;3;1.1
65225019;-0.00772953;6;4;1.1
65225019;-0.00772953;6;6;1.1
65225019;-0.00772953;6;1.5;1.1
65225019;-0.00772953;6;2;1.1
65225019;-0.00772953;6;0.166667;1.1
65225019;-0.00772953;6;0.5;1.1
65225019;-0.00772953;6;1;1.1
65225019;-0.00772953;6;0.25;1.1
65225019;-0.00772953;4;6;1.1
65225019;-0.00772953;4;4;1.1
65225019;-0.00772953;6;0.333333;1.1
65225019;-0.00772953;6;1.33333;1.1
65225019;-0.00772953;6;3;island
65225019;-0.00772953;6;4;island
65225019;-0.00772953;6;2;island
65225019;-0.00772953;6;6;island
65225019;-0.00772953;6;0.166667;island
65225019;-0.00772953;4;2;1.1
65225019;-0.00772953;6;0.75;island
65225019;-0.00772953;6;1.5;island
65225019;-0.00772953;6;0.75;1.1
65225019;-0.00772953;6;0.5;island
65225019;-0.00772953;6;0.333333;island
65225019;-0.00772953;6;1;island
65225019;-0.00772953;6;1.33333;island
65225019;-0.00772953;4;4;island
65225019;-0.00772953;6;0.25;island
65225019;-0.00772953;4;6;island
65225019;-0.00772953;4;2;island
65225019;-0.00772953;4;1.5;1.1
65225019;-0.00772953;4;3;1.1
65225019;-0.00772953;4;0.75;1.1
65225019;-0.00772953;4;0.25;1.1
65225019;-0.00772953;4;1;1.1
65225019;-0.00772953;4;0.166667;1.1
65225019;-0.00772953;4;0.333333;1.1
65225019;-0.00772953;4;0.5;1.1
65225019;-0.00772953;4;1.33333;1.1
65225019;-0.00772953;3;1.5;1.1
65225019;-0.00772953;4;1.33333;island
65225019;-0.00772953;4;1.5;island
65225019;-0.00772953;3;1.33333;1.1
65225019;-0.00772953;3;4;1.1
65225019;-0.00772953;4;0.25;island
65225019;-0.00772953;4;0.5;island
65225019;-0.00772953;4;0.75;island
65225019;-0.00772953;4;0.166667;island
65225019;-0.00772953;3;2;1.1
65225019;-0.00772953;3;3;island
65225019;-0.00772953;4;1;island
65225019;-0.00772953;3;6;1.1
65225019;-0.00772953;3;3;1.1
65225019;-0.00772953;3;1.5;island
65225019;-0.00772953;3;4;island
65225019;-0.00772953;3;2;island
65225019;-0.00772953;3;1.33333;island
65225019;-0.00772953;4;0.333333;island
65225019;-0.00772953;3;0.333333;1.1
65225019;-0.00772953;3;6;island
65225019;-0.00772953;3;0.166667;1.1
65225019;-0.00772953;3;0.333333;island
65225019;-0.00772953;3;0.5;1.1
65225019;-0.00772953;2;4;island
65225019;-0.00772953;2;1.5;island
65225019;-0.00772953;2;2;island
65225019;-0.00772953;2;6;island
65225019;-0.00772953;3;1;island
65225019;-0.00772953;3;0.25;1.1
65225019;-0.00772953;3;0.75;1.1
65225019;-0.00772953;3;0.5;island
65225019;-0.00772953;2;1;island
65225019;-0.00772953;2;1.33333;island
65225019;-0.00772953;3;0.25;island
65225019;-0.00772953;3;0.166667;island
65225019;-0.00772953;2;3;island
65225019;-0.00772953;2;0.5;1.1
65225019;-0.00772953;3;0.75;island
65225019;-0.00772953;2;0.75;island
65225019;-0.00772953;3;1;1.1
65225019;-0.00772953;4;3;island
65225019;-0.00772953;1.5;6;island
65225019;-0.00772953;2;0.333333;island
65225019;-0.00772953;1.5;1.5;island
65225019;-0.00772953;1.5;0.75;1.1
65225019;-0.00772953;1.5;0.333333;1.1
65225019;-0.00772953;2;0.166667;1.1
65225019;-0.00772953;2;0.25;1.1
65225019;-0.00772953;1.5;0.25;1.1
65225019;-0.00772953;1.5;4;island
65225019;-0.00772953;1.5;1.33333;island
65225019;-0.00772953;1.5;1;island
65225019;-0.00772953;1.5;2;island
65225019;-0.00772953;1.5;0.5;1.1
65225019;-0.00772953;2;0.166667;island
65225019;-0.00772953;1.5;0.75;island
65225019;-0.00772953;1.5;0.25;island
65225019;-0.00772953;2;0.25;island
65225019;-0.00772953;1.5;0.333333;island
65225019;-0.00772953;1.5;0.5;island
65225019;-0.00772953;1.5;3;island
65225019;-0.00772953;2;0.5;island
65225019;-0.00772953;1.33333;6;island
65225019;-0.00772953;1.5;0.166667;island
65225019;-0.00772953;1.33333;0.75;1.1
65225019;-0.00772953;1.5;0.166667;1.1
65225019;-0.00772953;2;0.333333;1.1
65225019;-0.00772953;1.33333;1.5;island
65225019;-0.00772953;1.33333;3;island
65225019;-0.00772953;1.33333;2;island
65225019;-0.00772953;1.33333;1.33333;island
65225019;-0.00772953;1.33333;0.5;1.1
65225019;-0.00772953;1.33333;0.333333;1.1
65225019;-0.00772953;1.33333;4;island
65225019;-0.00772953;1.33333;0.75;island
65225019;-0.00772953;1.33333;1;island
65225019;-0.00772953;1.33333;0.25;1.1
65225019;-0.00772953;1;6;island
65225019;-0.00772953;1.33333;0.166667;1.1
65225019;-0.00772953;1.33333;0.333333;island
65225019;-0.00772953;1.33333;0.166667;island
65225019;-0.00772953;1;4;island
65225019;-0.00772953;1;3;island
65225019;-0.00772953;1.33333;0.5;island
65225019;-0.00772953;1;0.5;1.1
65225019;-0.00772953;1;1.5;island
65225019;-0.00772953;1;0.75;1.1
65225019;-0.00772953;1.33333;0.25;island
65225019;-0.00772953;1;2;island
65225019;-0.00772953;1;1.33333;island
65225019;-0.00772953;1;1;island
65225019;-0.00772953;1;0.5;island
65225019;-0.00772953;1;0.25;1.1
65225019;-0.00772953;1;0.166667;1.1
65225019;-0.00772953;1;0.333333;1.1
65225019;-0.00772953;0.75;0.5;1.1
65225019;-0.00772953;1;0.75;island
65225019;-0.00772953;0.75;0.166667;1.1
65225019;-0.00772953;0.5;0.166667;1.1
65225019;-0.00772953;0.5;0.25;1.1
65225019;-0.00772953;0.75;0.25;1.1
65225019;-0.00772953;0.75;0.333333;1.1
65225019;-0.00772953;1;0.333333;island
65225019;-0.00772953;1;0.25;island
65225019;-0.00772953;0.75;0.5;island
65225019;-0.00772953;1;0.166667;island
65225019;-0.00772953;0.75;0.166667;island
65225019;-0.00772953;0.75;0.333333;island
65225019;-0.00772953;0.5;0.333333;1.1
65225019;-0.00772953;0.75;0.25;island
65225019;-0.00772953;0.333333;0.166667;1.1
1679384810;-0.00782865;0.166667;0.166667;2.0
1305779829;-0.0078572;0.75;6;2.0
4183948554;-0.00787544;0.5;0.75;island
3052585486;-0.00807673;0.25;0.166667;2.0
368243072;-0.00810736;1;0.25;island
939889081;-0.00821471;0.333333;1.5;island
2848448102;-0.00826788;0.5;1.33333;island
1110831584;-0.00829166;0.166667;0.5;2.0
31342696;-0.00835419;0.166667;0.5;2.0
4023458858;-0.0085426;0.5;0.333333;1.1
726361365;-0.0085842;0.75;4;island
726361365;-0.0085842;0.75;4;1.1
1044490148;-0.0085842;0.5;0.333333;1.1
583657259;-0.00858921;0.25;0.25;1.1
693139311;-0.00860327;1.33333;1;1.1
1424585654;-0.00868225;6;6;1.1
1424585654;-0.00868225;6;0.333333;1.1
1424585654;-0.00868225;6;1.33333;1.1
1424585654;-0.00868225;6;1.5;1.1
1424585654;-0.00868225;6;2;1.1
1424585654;-0.00868225;6;0.75;1.1
1424585654;-0.00868225;6;0.5;1.1
1424585654;-0.00868225;6;0.333333;island
1424585654;-0.00868225;6;1;1.1
1424585654;-0.00868225;6;3;1.1
1424585654;-0.00868225;4;3;1.1
1424585654;-0.00868225;6;6;island
1424585654;-0.00868225;6;3;island
1424585654;-0.00868225;4;1.5;1.1
1424585654;-0.00868225;4;2;1.1
1424585654;-0.00868225;4;4;1.1
1424585654;-0.00868225;4;1.33333;1.1
1424585654;-0.00868225;6;1.33333;island
1424585654;-0.00868225;6;1.5;island
1424585654;-0.00868225;6;2;island
1424585654;-0.00868225;6;1;island
1424585654;-0.00868225;6;0.75;island
1424585654;-0.00868225;6;0.166667;island
1424585654;-0.00868225;6;0.5;island
1424585654;-0.00868225;4;6;1.1
1424585654;-0.00868225;6;0.166667;1.1
1424585654;-0.00868225;4;2;island
1424585654;-0.00868225;4;3;island
1424585654;-0.00868225;4;0.25;1.1
1424585654;-0.00868225;4;1.33333;island
1424585654;-0.00868225;4;1;1.1
1424585654;-0.00868225;4;1.5;island
1424585654;-0.00868225;4;4;island
1424585654;-0.00868225;4;0.25;island
1424585654;-0.00868225;4;0.333333;1.1
1424585654;-0.00868225;4;0.5;1.1
1424585654;-0.00868225;3;6;1.1
1424585654;-0.00868225;3;3;1.1
1424585654;-0.00868225;3;4;1.1
1424585654;-0.00868225;4;0.166667;1.1
1424585654;-0.00868225;4;0.75;1.1
1424585654;-0.00868225;4;6;island
1424585654;-0.00868225;3;1;1.1
1424585654;-0.00868225;3;1.33333;1.1
1424585654;-0.00868225;3;0.333333;1.1
1424585654;-0.00868225;4;0.75;island
1424585654;-0.00868225;4;1;island
1424585654;-0.00868225;3;0.75;1.1
1424585654;-0.00868225;3;1.5;1.1
1424585654;-0.00868225;4;0.166667;island
1424585654;-0.00868225;3;0.5;1.1
1424585654;-0.00868225;4;0.333333;island
1424585654;-0.00868225;3;4;island
1424585654;-0.00868225;3;1.5;island
1424585654;-0.00868225;3;3;island
1424585654;-0.00868225;3;6;island
1424585654;-0.00868225;4;0.5;island
1424585654;-0.00868225;3;2;1.1
1424585654;-0.00868225;3;0.333333;island
1424585654;-0.00868225;3;1;island
1424585654;-0.00868225;3;0.25;1.1
1424585654;-0.00868225;3;0.166667;1.1
1424585654;-0.00868225;3;0.5;island
1424585654;-0.00868225;3;0.75;island
1424585654;-0.00868225;3;1.33333;island
1424585654;-0.00868225;2;1.5;1.1
1424585654;-0.00868225;2;2;1.1
1424585654;-0.00868225;2;4;1.1
1424585654;-0.00868225;2;1.33333;1.1
1424585654;-0.00868225;2;0.5;1.1
1424585654;-0.00868225;2;1;1.1
1424585654;-0.00868225;2;3;1.1
1424585654;-0.00868225;2;6;1.1
1424585654;-0.00868225;3;2;island
1424585654;-0.00868225;3;0.166667;island
1424585654;-0.00868225;2;4;island
1424585654;-0.00868225;2;6;island
1424585654;-0.00868225;3;0.25;island
1424585654;-0.00868225;2;0.25;1.1
1424585654;-0.00868225;2;1.33333;island
1424585654;-0.00868225;2;3;island
1424585654;-0.00868225;2;2;island
1424585654;-0.00868225;2;0.75;island
1424585654;-0.00868225;2;0.333333;island
1424585654;-0.00868225;2;1;island
1424585654;-0.00868225;2;0.5;island
1424585654;-0.00868225;2;1.5;island
1424585654;-0.00868225;2;0.166667;1.1
1424585654;-0.00868225;1.5;2;1.1
1424585654;-0.00868225;1.5;6;island
1424585654;-0.00868225;1.5;1.33333;1.1
1424585654;-0.00868225;1.5;0.75;1.1
1424585654;-0.00868225;1.5;0.333333;1.1
1424585654;-0.00868225;1.5;1.5;1.1
1424585654;-0.00868225;2;0.166667;island
1424585654;-0.00868225;1.5;0.166667;1.1
1424585654;-0.00868225;1.5;0.5;1.1
1424585654;-0.00868225;1.5;0.25;1.1
1424585654;-0.00868225;1.5;4;island
1424585654;-0.00868225;1.5;3;island
1424585654;-0.00868225;1.33333;0.333333;1.1
1424585654;-0.00868225;1.33333;0.75;1.1
1424585654;-0.00868225;1.5;1;1.1
1424585654;-0.00868225;2;0.25;island
1424585654;-0.00868225;2;0.333333;1.1
1424585654;-0.00868225;1.5;1.5;island
1424585654;-0.00868225;1.5;0.333333;island
1424585654;-0.00868225;1.5;1.33333;island
1424585654;-0.00868225;1.33333;0.25;1.1
1424585654;-0.00868225;1.5;2;island
1424585654;-0.00868225;1.33333;0.5;1.1
1424585654;-0.00868225;1.5;1;island
1424585654;-0.00868225;1.33333;0.5;island
1424585654;-0.00868225;2;0.75;1.1
1424585654;-0.00868225;1.5;0.5;island
1424585654;-0.00868225;1.5;0.166667;island
1424585654;-0.00868225;1.5;0.75;island
1424585654;-0.00868225;1.33333;0.333333;island
1424585654;-0.00868225;1.33333;0.25;island
1424585654;-0.00868225;1.33333;0.166667;1.1
1424585654;-0.00868225;1.33333;0.75;island
1424585654;-0.00868225;1.5;0.25;island
1424585654;-0.00868225;1;0.5;island
1424585654;-0.00868225;1;0.333333;1.1
1424585654;-0.00868225;1;0.166667;1.1
1424585654;-0.00868225;1.33333;0.166667;island
1424585654;-0.00868225;0.75;0.25;island
1424585654;-0.00868225;1;0.25;1.1
1424585654;-0.00868225;1;0.75;island
1424585654;-0.00868225;1;0.25;island
1424585654;-0.00868225;1;0.333333;island
1424585654;-0.00868225;0.75;0.333333;island
1424585654;-0.00868225;6;4;1.1
1424585654;-0.00868225;1;0.166667;island
1424585654;-0.00868225;0.75;0.166667;island
1424585654;-0.00868225;0.75;0.5;island
1424585654;-0.00868225;6;0.25;island
1424585654;-0.00868225;6;0.25;1.1
1424585654;-0.00868225;6;4;island
480996192;-0.00872964;0.166667;0.166667;2.0
3242621943;-0.00882953;0.166667;0.25;2.0
614105603;-0.00885803;0.75;1.33333;2.0
4029675049;-0.00893813;0.75;0.75;1.1
973956528;-0.0093053;0.166667;0.333333;2.0
973956528;-0.0093053;0.166667;0.25;2.0
3993516894;-0.00931567;0.75;1.5;1.1
1041798444;-0.00941163;0.25;0.333333;2.0
3690846902;-0.00957739;0.333333;0.5;2.0
3141656086;-0.00962842;0.25;0.5;2.0
1876750621;-0.00968266;0.25;0.333333;2.0
1876750621;-0.00968266;0.333333;0.5;2.0
